default		00:00:24.153	24.153	00:00:29.769	29.769	00:00:05.616	5.616	transfer
default		00:00:40.846	40.846	00:00:42.461	42.461	00:00:01.615	1.615	mixing
default		00:00:55.153	55.153	00:00:59.999	59.999	00:00:04.846	4.846	pipetting
default		00:01:08.076	68.076	00:01:10.999	70.999	00:00:02.923	2.923	mixing
default		00:01:26.615	86.615	00:01:50.923	110.923	00:00:24.308	24.308	stirring
default		00:02:51.084	171.084	00:02:54.007	174.007	00:00:02.923	2.923	pouring
default		00:03:21.139	201.139	00:03:28.524	208.524	00:00:07.385	7.385	cutting
default		00:03:57.188	237.188	00:04:00.881	240.881	00:00:03.693	3.693	cutting
default		00:04:01.705	241.705	00:04:12.935	252.935	00:00:11.230	11.23	cutting
default		00:04:26.529	266.529	00:04:27.913	267.913	00:00:01.384	1.384	mixing
default		00:04:30.375	270.375	00:04:32.914	272.914	00:00:02.539	2.539	mixing
default		00:04:36.796	276.796	00:04:47.027	287.027	00:00:10.231	10.231	pipetting
default		00:04:50.861	290.861	00:04:54.553	294.553	00:00:03.692	3.692	mixing
default		00:04:55.551	295.551	00:04:57.243	297.243	00:00:01.692	1.692	stirring
default		00:05:04.351	304.351	00:05:15.812	315.812	00:00:11.461	11.461	stirring
default		00:05:23.365	323.365	00:05:26.904	326.904	00:00:03.539	3.539	stirring
default		00:05:35.702	335.702	00:05:37.241	337.241	00:00:01.539	1.539	pouring
default		00:07:02.482	422.482	00:07:03.405	423.405	00:00:00.923	0.923	transfer
default		00:07:06.142	426.142	00:07:12.296	432.296	00:00:06.154	6.154	pipetting
default		00:07:45.465	465.465	00:07:47.542	467.542	00:00:02.077	2.077	mixing
default		00:07:56.208	476.208	00:08:12.054	492.054	00:00:15.846	15.846	stirring
default		00:08:29.540	509.54	00:08:32.233	512.233	00:00:02.693	2.693	pouring
default		00:08:41.594	521.594	00:08:48.517	528.517	00:00:06.923	6.923	cutting
default		00:08:49.904	529.904	00:08:52.751	532.751	00:00:02.847	2.847	cutting
default		00:08:57.112	537.112	00:09:24.035	564.035	00:00:26.923	26.923	cutting
default		00:09:33.232	573.232	00:09:37.309	577.309	00:00:04.077	4.077	mixing
default		00:09:42.961	582.961	00:09:51.500	591.5	00:00:08.539	8.539	stirring
default		00:09:55.289	595.289	00:09:56.750	596.75	00:00:01.461	1.461	pipetting
