default		00:00:23.480	23.48	00:00:29.720	29.72	00:00:06.240	6.24	pouring
default		00:00:38.770	38.77	00:00:42.570	42.57	00:00:03.800	3.8	mixing
default		00:00:55.110	55.11	00:01:07.310	67.31	00:00:12.200	12.2	pipetting
default		00:01:26.438	86.438	00:01:51.518	111.518	00:00:25.080	25.08	stirring
default		00:03:22.264	202.264	00:04:10.464	250.464	00:00:48.200	48.2	cutting
default		00:04:26.480	266.48	00:04:32.600	272.6	00:00:06.120	6.12	transfer
default		00:04:54.681	294.681	00:04:57.401	297.401	00:00:02.720	2.72	stirring
default		00:05:04.174	304.174	00:05:26.654	326.654	00:00:22.480	22.48	stirring
default		00:05:35.614	335.614	00:05:37.174	337.174	00:00:01.560	1.56	pouring
default		00:06:54.260	414.26	00:07:04.820	424.82	00:00:10.560	10.56	mixing
default		00:07:11.300	431.3	00:07:48.540	468.54	00:00:37.240	37.24	pipetting
default		00:07:55.681	475.681	00:08:12.481	492.481	00:00:16.800	16.8	mixing
default		00:08:28.209	508.209	00:08:32.249	512.249	00:00:04.040	4.04	pouring
default		00:08:41.400	521.4	00:09:24.240	564.24	00:00:42.840	42.84	cutting
default		00:09:32.410	572.41	00:09:36.330	576.33	00:00:03.920	3.92	transfer
default		00:09:42.370	582.37	00:09:53.010	593.01	00:00:10.640	10.64	mixing
default		00:10:02.691	602.691	00:10:06.011	606.011	00:00:03.320	3.32	pipetting
