default		00:10:00.720	600.72	00:10:05.760	605.76	00:00:05.040	5.04	pipetting
default		00:10:09.040	609.04	00:10:29.200	629.2	00:00:20.160	20.16	pouring
default		00:10:44.000	644.0	00:10:48.200	648.2	00:00:04.200	4.2	mixing
default		00:11:29.660	689.66	00:11:31.860	691.86	00:00:02.200	2.2	mixing
default		00:11:43.360	703.36	00:12:17.080	737.08	00:00:33.720	33.72	pestling
default		00:13:13.860	793.86	00:13:33.100	813.1	00:00:19.240	19.24	pestling
default		00:13:48.755	828.755	00:14:06.755	846.755	00:00:18.000	18.0	pestling
default		00:14:10.433	850.433	00:14:16.553	856.553	00:00:06.120	6.12	mixing
default		00:14:20.692	860.692	00:14:23.012	863.012	00:00:02.320	2.32	transfer
default		00:14:48.821	888.821	00:14:54.261	894.261	00:00:05.440	5.44	pouring
default		00:16:27.963	987.963	00:16:32.523	992.523	00:00:04.560	4.56	pipetting
default		00:17:47.591	1067.591	00:17:50.111	1070.111	00:00:02.520	2.52	mixing
default		00:17:58.799	1078.799	00:18:56.799	1136.799	00:00:58.000	58.0	pestling
default		00:19:35.654	1175.654	00:19:44.614	1184.614	00:00:08.960	8.96	transfer
default		00:19:52.441	1192.441	00:19:59.881	1199.881	00:00:07.440	7.44	pestling
