default		00:10:07.230	607.23	00:10:29.845	629.845	00:00:22.615	22.615	stirring
default		00:11:27.874	687.874	00:11:32.028	692.028	00:00:04.154	4.154	pouring
default		00:11:44.753	704.753	00:12:17.138	737.138	00:00:32.385	32.385	pestling
default		00:13:13.307	793.307	00:14:07.230	847.23	00:00:53.923	53.923	transfer
default		00:14:16.615	856.615	00:14:21.384	861.384	00:00:04.769	4.769	pouring
default		00:14:52.691	892.691	00:15:09.383	909.383	00:00:16.692	16.692	pipetting
default		00:17:46.471	1066.471	00:17:50.471	1070.471	00:00:04.000	4.0	pouring
default		00:17:58.247	1078.247	00:18:53.785	1133.785	00:00:55.538	55.538	pestling
default		00:19:34.230	1174.23	00:19:45.845	1185.845	00:00:11.615	11.615	transfer
default		00:19:52.575	1192.575	00:20:30.037	1230.037	00:00:37.462	37.462	pestling
default		00:20:55.152	1255.152	00:21:02.383	1262.383	00:00:07.231	7.231	pouring
default		00:21:13.153	1273.153	00:21:32.307	1292.307	00:00:19.154	19.154	pipetting
