default		00:00:18.999	18.999	00:00:32.538	32.538	00:00:13.539	13.539	transfer
default		00:00:36.923	36.923	00:00:43.307	43.307	00:00:06.384	6.384	mixing
default		00:00:50.999	50.999	00:01:15.307	75.307	00:00:24.308	24.308	pipetting
default		00:01:24.997	84.997	00:01:51.382	111.382	00:00:26.385	26.385	stirring
default		00:02:50.250	170.25	00:02:54.788	174.788	00:00:04.538	4.538	pipetting
default		00:03:13.926	193.926	00:04:14.464	254.464	00:01:00.538	60.538	cutting
default		00:04:25.818	265.818	00:04:33.818	273.818	00:00:08.000	8.0	mixing
default		00:04:35.551	275.551	00:04:54.705	294.705	00:00:19.154	19.154	pipetting
default		00:04:55.551	295.551	00:04:57.397	297.397	00:00:01.846	1.846	stirring
default		00:05:03.989	303.989	00:05:27.066	327.066	00:00:23.077	23.077	stirring
default		00:05:35.486	335.486	00:05:39.640	339.64	00:00:04.154	4.154	pipetting
default		00:06:52.889	412.889	00:07:04.736	424.736	00:00:11.847	11.847	mixing
default		00:07:05.023	425.023	00:07:48.946	468.946	00:00:43.923	43.923	pipetting
default		00:07:55.932	475.932	00:08:13.855	493.855	00:00:17.923	17.923	stirring
default		00:08:27.175	507.175	00:08:34.559	514.559	00:00:07.384	7.384	mixing
default		00:08:41.515	521.515	00:09:24.438	564.438	00:00:42.923	42.923	cutting
default		00:09:32.651	572.651	00:09:38.344	578.344	00:00:05.693	5.693	mixing
default		00:09:43.014	583.014	00:09:52.783	592.783	00:00:09.769	9.769	stirring
