default		00:10:07.427	607.427	00:10:28.221	628.221	00:00:20.794	20.794	stirring
default		00:10:44.377	644.377	00:10:47.816	647.816	00:00:03.439	3.439	transfer
default		00:11:29.406	689.406	00:11:31.272	691.272	00:00:01.866	1.866	transfer
default		00:11:42.589	702.589	00:12:17.499	737.499	00:00:34.910	34.91	pestling
default		00:13:12.479	792.479	00:13:33.488	813.488	00:00:21.009	21.009	pestling
default		00:13:47.712	827.712	00:14:04.761	844.761	00:00:17.049	17.049	pestling
default		00:14:17.656	857.656	00:14:21.107	861.107	00:00:03.451	3.451	transfer
default		00:14:51.762	891.762	00:15:10.396	910.396	00:00:18.634	18.634	pipetting
default		00:15:54.255	954.255	00:16:09.657	969.657	00:00:15.402	15.402	pipetting
default		00:16:14.383	974.383	00:16:20.334	980.334	00:00:05.951	5.951	transfer
default		00:16:26.795	986.795	00:16:38.100	998.1	00:00:11.305	11.305	pipetting
default		00:17:47.259	1067.259	00:17:49.857	1069.857	00:00:02.598	2.598	transfer
default		00:17:58.085	1078.085	00:18:53.008	1133.008	00:00:54.923	54.923	pestling
default		00:19:33.741	1173.741	00:19:44.558	1184.558	00:00:10.817	10.817	transfer
default		00:19:52.868	1192.868	00:20:26.005	1226.005	00:00:33.137	33.137	pestling
