default		00:00:23.400	23.4	00:00:29.400	29.4	00:00:06.000	6.0	pouring
default		00:00:55.200	55.2	00:01:07.600	67.6	00:00:12.400	12.4	pipetting
default		00:01:08.200	68.2	00:01:10.600	70.6	00:00:02.400	2.4	transfer
default		00:01:26.000	86.0	00:01:51.800	111.8	00:00:25.800	25.8	mixing
default		00:02:50.800	170.8	00:02:54.600	174.6	00:00:03.800	3.8	transfer
default		00:03:20.800	200.8	00:03:27.000	207.0	00:00:06.200	6.2	cutting
default		00:03:58.000	238.0	00:04:14.400	254.4	00:00:16.400	16.4	cutting
default		00:04:26.600	266.6	00:04:33.400	273.4	00:00:06.800	6.8	transfer
default		00:04:36.600	276.6	00:04:49.600	289.6	00:00:13.000	13.0	pipetting
default		00:04:51.200	291.2	00:04:54.400	294.4	00:00:03.200	3.2	pipetting
default		00:04:55.600	295.6	00:04:57.200	297.2	00:00:01.600	1.6	mixing
default		00:05:04.000	304.0	00:05:15.600	315.6	00:00:11.600	11.6	mixing
default		00:05:23.200	323.2	00:05:26.800	326.8	00:00:03.600	3.6	mixing
default		00:05:35.400	335.4	00:05:36.600	336.6	00:00:01.200	1.2	transfer
default		00:07:02.800	422.8	00:07:03.600	423.6	00:00:00.800	0.8	transfer
default		00:07:07.000	427.0	00:07:44.800	464.8	00:00:37.800	37.8	pipetting
default		00:07:46.200	466.2	00:07:47.400	467.4	00:00:01.200	1.2	transfer
default		00:07:55.800	475.8	00:08:12.200	492.2	00:00:16.400	16.4	mixing
default		00:08:29.200	509.2	00:08:32.400	512.4	00:00:03.200	3.2	transfer
default		00:08:42.400	522.4	00:09:23.800	563.8	00:00:41.400	41.4	cutting
default		00:09:32.200	572.2	00:09:37.000	577.0	00:00:04.800	4.8	transfer
default		00:09:43.400	583.4	00:09:52.400	592.4	00:00:09.000	9.0	mixing
default		00:09:54.800	594.8	00:10:03.200	603.2	00:00:08.400	8.4	pipetting
