default		00:00:23.304	23.304	00:00:29.952	29.952	00:00:06.648	6.648	pouring
default		00:00:37.786	37.786	00:00:42.249	42.249	00:00:04.463	4.463	transfer
default		00:00:55.712	55.712	00:00:59.527	59.527	00:00:03.815	3.815	pipetting
default		00:01:00.712	60.712	00:01:07.601	67.601	00:00:06.889	6.889	transfer
default		00:01:08.275	68.275	00:01:10.424	70.424	00:00:02.149	2.149	mixing
default		00:01:26.610	86.61	00:01:40.017	100.017	00:00:13.407	13.407	stirring
default		00:01:43.667	103.667	00:01:50.519	110.519	00:00:06.852	6.852	stirring
default		00:02:50.545	170.545	00:02:54.786	174.786	00:00:04.241	4.241	mixing
default		00:03:21.369	201.369	00:03:48.295	228.295	00:00:26.926	26.926	cutting
default		00:04:08.034	248.034	00:04:14.442	254.442	00:00:06.408	6.408	cutting
default		00:04:24.900	264.9	00:04:33.770	273.77	00:00:08.870	8.87	mixing
default		00:04:36.548	276.548	00:04:40.344	280.344	00:00:03.796	3.796	pipetting
default		00:04:41.197	281.197	00:04:42.346	282.346	00:00:01.149	1.149	transfer
default		00:04:43.108	283.108	00:04:45.460	285.46	00:00:02.352	2.352	pipetting
default		00:04:51.539	291.539	00:04:54.280	294.28	00:00:02.741	2.741	mixing
default		00:04:55.641	295.641	00:04:57.234	297.234	00:00:01.593	1.593	stirring
default		00:05:04.339	304.339	00:05:15.691	315.691	00:00:11.352	11.352	stirring
default		00:05:22.970	322.97	00:05:26.526	326.526	00:00:03.556	3.556	stirring
default		00:05:35.211	335.211	00:05:38.118	338.118	00:00:02.907	2.907	mixing
default		00:06:55.904	415.904	00:07:03.127	423.127	00:00:07.223	7.223	mixing
default		00:07:06.730	426.73	00:07:12.508	432.508	00:00:05.778	5.778	pipetting
default		00:07:13.779	433.779	00:07:16.427	436.427	00:00:02.648	2.648	transfer
default		00:07:21.855	441.855	00:07:23.355	443.355	00:00:01.500	1.5	transfer
default		00:07:25.541	445.541	00:07:44.596	464.596	00:00:19.055	19.055	pipetting
default		00:07:45.904	465.904	00:07:47.108	467.108	00:00:01.204	1.204	transfer
default		00:07:56.205	476.205	00:08:11.557	491.557	00:00:15.352	15.352	stirring
default		00:08:27.440	507.44	00:08:33.144	513.144	00:00:05.704	5.704	transfer
default		00:08:42.200	522.2	00:09:27.200	567.2	00:00:45.000	45.0	cutting
default		00:09:32.142	572.142	00:09:38.169	578.169	00:00:06.027	6.027	mixing
default		00:09:43.345	583.345	00:09:51.372	591.372	00:00:08.027	8.027	stirring
default		00:09:55.388	595.388	00:09:56.874	596.874	00:00:01.486	1.486	pipetting
