0,00:00:00,0.985734286,0.284424286,-0.046318571,
1,00:00:00.020000,0.977874762,0.289467619,-0.076801905,
2,00:00:00.040000,0.95569,0.29272,-0.112305,
3,00:00:00.060000,0.935362381,0.295162857,-0.146531905,
4,00:00:00.080000,0.93363,0.295861429,-0.178958571,
5,00:00:00.100000,0.943351905,0.289118571,-0.207415714,
6,00:00:00.120000,0.955893333,0.278483333,-0.228433333,
7,00:00:00.140000,0.98015,0.260475,-0.248198,
8,00:00:00.160000,1.005408571,0.230434286,-0.265314286,
9,00:00:00.180000,1.016918095,0.210031905,-0.27042619,
10,00:00:00.200000,1.028729524,0.194494762,-0.276049048,
11,00:00:00.220000,1.028211429,0.179265714,-0.277132857,
12,00:00:00.240000,1.006514,0.172389,-0.272657,
13,00:00:00.260000,0.986582857,0.187115714,-0.269392381,
14,00:00:00.280000,0.969367143,0.199872857,-0.263278571,
15,00:00:00.300000,0.94751,0.20313,-0.26025,
16,00:00:00.320000,0.931700476,0.194291905,-0.25305,
17,00:00:00.340000,0.91434381,0.189208571,-0.245614762,
18,00:00:00.360000,0.916551,0.206522,-0.246634,
19,00:00:00.380000,0.935821429,0.226911429,-0.250592857,
20,00:00:00.400000,0.948253333,0.245393333,-0.250232381,
21,00:00:00.420000,0.955087619,0.254048571,-0.250182857,
22,00:00:00.440000,0.956018571,0.251777143,-0.246754286,
23,00:00:00.460000,0.951883,0.253663,-0.238696,
24,00:00:00.480000,0.9458,0.258383333,-0.235353333,
25,00:00:00.500000,0.937861429,0.255775714,-0.236317143,
26,00:00:00.520000,0.934884286,0.242152857,-0.233991429,
27,00:00:00.540000,0.92839619,0.22506381,-0.224911905,
28,00:00:00.560000,0.91565,0.21594,-0.212525,
29,00:00:00.580000,0.911389524,0.214025714,-0.200719048,
30,00:00:00.600000,0.908694286,0.214805714,-0.191022857,
31,00:00:00.620000,0.904088571,0.21992381,-0.183022857,
32,00:00:00.640000,0.912106667,0.224853333,-0.171466667,
33,00:00:00.660000,0.920315,0.219847,-0.156156,
34,00:00:00.680000,0.916787143,0.206961429,-0.150774286,
35,00:00:00.700000,0.91120381,0.205044762,-0.154548095,
36,00:00:00.720000,0.910733333,0.195926667,-0.157850952,
37,00:00:00.740000,0.919954286,0.174771429,-0.15981,
38,00:00:00.760000,0.976318,0.137696,-0.167335,
39,00:00:00.780000,1.010707619,0.135662857,-0.160992381,
40,00:00:00.800000,1.045355714,0.136768095,-0.15484381,
41,00:00:00.820000,1.04907,0.12793,-0.15112,
42,00:00:00.840000,1.048603333,0.124672857,-0.141129524,
43,00:00:00.860000,1.053664762,0.122519524,-0.126705714,
44,00:00:00.880000,1.05222,0.120339,-0.114035,
45,00:00:00.900000,1.04426,0.119074286,-0.112164286,
46,00:00:00.920000,1.03447,0.109015714,-0.108700476,
47,00:00:00.940000,1.028561429,0.093112857,-0.099536667,
48,00:00:00.960000,1.024904286,0.082591429,-0.094305714,
49,00:00:00.980000,1.024784,0.088452,-0.093092,
50,00:00:01,1.017496667,0.094973333,-0.08944,
51,00:00:01.020000,1.001431429,0.097492381,-0.087191905,
52,00:00:01.040000,0.978694286,0.111397143,-0.086492857,
53,00:00:01.060000,0.948490476,0.136682381,-0.082345714,
54,00:00:01.080000,0.91504,0.16577,-0.07788,
55,00:00:01.100000,0.896237143,0.194862381,-0.072833333,
56,00:00:01.120000,0.906317143,0.22287,-0.063127143,
57,00:00:01.140000,0.929941905,0.25174619,-0.055220476,
58,00:00:01.160000,0.940346667,0.28003,-0.055093333,
59,00:00:01.180000,0.941971,0.305446,-0.058007,
60,00:00:01.200000,0.951175714,0.328055714,-0.055698571,
61,00:00:01.220000,0.961928095,0.342822381,-0.049477143,
62,00:00:01.240000,0.966158571,0.358911905,-0.054873333,
63,00:00:01.260000,0.97241,0.373608571,-0.07356,
64,00:00:01.280000,0.982499,0.374313,-0.081227,
65,00:00:01.300000,0.98093619,0.377903333,-0.081104286,
66,00:00:01.320000,0.980733333,0.386983333,-0.086517143,
67,00:00:01.340000,0.9812,0.38745,-0.09326,
68,00:00:01.360000,0.976552381,0.38117381,-0.098612381,
69,00:00:01.380000,0.979848571,0.388369524,-0.091804762,
70,00:00:01.400000,0.990768,0.390483,-0.080296,
71,00:00:01.420000,0.99194,0.369492857,-0.078894286,
72,00:00:01.440000,0.994910952,0.300552381,-0.070950952,
73,00:00:01.460000,1.013834762,0.301152381,-0.051977619,
74,00:00:01.480000,1.01343,0.304757143,-0.046808571,
75,00:00:01.500000,0.995604,0.278734,-0.053026,
76,00:00:01.520000,0.985103333,0.234946667,-0.046546667,
77,00:00:01.540000,0.993884286,0.214424286,-0.027782857,
78,00:00:01.560000,1.031878571,0.22419,-0.003554286,
79,00:00:01.580000,1.061302381,0.226747619,0.013942381,
80,00:00:01.600000,1.050535,0.208495,0.016235,
81,00:00:01.620000,1.021634286,0.178037619,0.005508571,
82,00:00:01.640000,1.001188571,0.146658571,-0.013914286,
83,00:00:01.660000,0.99723619,0.134751905,-0.037398095,
84,00:00:01.680000,1.009686667,0.149166667,-0.053956667,
85,00:00:01.700000,1.013261,0.175997,-0.062892,
86,00:00:01.720000,0.990724286,0.199495714,-0.076418571,
87,00:00:01.740000,0.969852857,0.210948095,-0.084204286,
88,00:00:01.760000,0.963576667,0.214529048,-0.085783333,
89,00:00:01.780000,0.972238571,0.218751429,-0.085517143,
90,00:00:01.800000,0.975028,0.236378,-0.081052,
91,00:00:01.820000,0.971271905,0.266017143,-0.07577619,
92,00:00:01.840000,0.983628571,0.294179048,-0.067368571,
93,00:00:01.860000,0.9834,0.31836,-0.06714,
94,00:00:01.880000,0.965266667,0.316502857,-0.072482857,
