30000,00:10:00.000,1,2.1459375,-2.4525,4.905,pipetting,10mixing
30001,00:10:00.020,1,3.9853125,-1.839375,3.9853125,pipetting,10mixing
30002,00:10:00.040,1,7.3575,-1.839375,4.291875,pipetting,10mixing
30003,00:10:00.060,1,9.196875,-1.5328125,2.4525,pipetting,10mixing
30004,00:10:00.080,1,10.7296875,-1.5328125,2.4525,pipetting,10mixing
30005,00:10:00.100,1,10.7296875,-1.5328125,2.4525,pipetting,10mixing
30006,00:10:00.120,1,10.7296875,-1.5328125,2.4525,pipetting,10mixing
30007,00:10:00.140,1,10.7296875,-1.5328125,2.4525,pipetting,10mixing
30008,00:10:00.160,1,11.649375,-1.22625,2.7590625,pipetting,10mixing
30009,00:10:00.180,1,8.2771875,-1.22625,2.4525,pipetting,10mixing
30010,00:10:00.200,1,8.2771875,-1.22625,2.4525,pipetting,10mixing
30011,00:10:00.220,1,8.8903125,-1.839375,1.839375,pipetting,10mixing
30012,00:10:00.240,1,8.8903125,-1.839375,1.839375,pipetting,10mixing
30013,00:10:00.260,1,8.8903125,-1.839375,1.839375,pipetting,10mixing
30014,00:10:00.280,1,8.8903125,-1.839375,1.839375,pipetting,10mixing
30015,00:10:00.300,1,8.8903125,-1.839375,1.839375,pipetting,10mixing
30016,00:10:00.320,1,8.8903125,-1.839375,1.839375,pipetting,10mixing
30017,00:10:00.340,1,10.423125,-2.7590625,0.9196875,pipetting,10mixing
30018,00:10:00.360,1,10.423125,-2.7590625,0.9196875,pipetting,10mixing
30019,00:10:00.380,1,11.649375,-2.1459375,1.22625,pipetting,10mixing
30020,00:10:00.400,1,11.649375,-2.1459375,1.22625,pipetting,10mixing
30021,00:10:00.420,1,10.1165625,-1.839375,0.613125,pipetting,10mixing
30022,00:10:00.440,1,11.3428125,-1.839375,0.9196875,pipetting,10mixing
30023,00:10:00.460,1,11.3428125,-1.839375,0.9196875,pipetting,10mixing
30024,00:10:00.480,1,9.5034375,-2.1459375,0.9196875,pipetting,10mixing
30025,00:10:00.500,1,9.196875,-2.4525,0.9196875,pipetting,10mixing
30026,00:10:00.520,1,9.196875,-2.4525,0.9196875,pipetting,10mixing
30027,00:10:00.540,1,9.196875,-2.4525,0.9196875,pipetting,10mixing
30028,00:10:00.560,1,8.8903125,-2.7590625,0.9196875,pipetting,10mixing
30029,00:10:00.580,1,9.81,-2.4525,0.9196875,pipetting,10mixing
30030,00:10:00.600,1,8.2771875,-1.839375,3.065625,pipetting,10mixing
30031,00:10:00.620,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30032,00:10:00.640,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30033,00:10:00.660,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30034,00:10:00.680,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30035,00:10:00.700,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30036,00:10:00.720,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30037,00:10:00.740,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30038,00:10:00.760,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30039,00:10:00.780,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30040,00:10:00.800,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30041,00:10:00.820,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30042,00:10:00.840,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30043,00:10:00.860,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30044,00:10:00.880,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30045,00:10:00.900,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30046,00:10:00.920,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30047,00:10:00.940,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30048,00:10:00.960,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30049,00:10:00.980,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30050,00:10:01.000,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30051,00:10:01.020,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30052,00:10:01.040,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30053,00:10:01.060,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30054,00:10:01.080,1,9.196875,-1.5328125,3.67875,pipetting,10mixing
30055,00:10:01.100,1,10.1165625,-1.5328125,3.67875,pipetting,10mixing
30056,00:10:01.120,1,10.1165625,-1.5328125,3.67875,pipetting,10mixing
30057,00:10:01.140,1,10.1165625,-1.5328125,3.67875,pipetting,10mixing
30058,00:10:01.160,1,10.1165625,-1.5328125,3.67875,pipetting,10mixing
30059,00:10:01.180,1,10.1165625,-1.5328125,3.67875,pipetting,10mixing
30060,00:10:01.200,1,7.6640625,-1.5328125,5.2115625,pipetting,10mixing
30061,00:10:01.220,1,7.6640625,-1.5328125,5.2115625,pipetting,10mixing
30062,00:10:01.240,1,7.6640625,-1.5328125,5.2115625,pipetting,10mixing
30063,00:10:01.260,1,7.6640625,-1.5328125,5.2115625,pipetting,10mixing
30064,00:10:01.280,1,7.6640625,-1.5328125,5.2115625,pipetting,10mixing
30065,00:10:01.300,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30066,00:10:01.320,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30067,00:10:01.340,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30068,00:10:01.360,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30069,00:10:01.380,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30070,00:10:01.400,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30071,00:10:01.420,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30072,00:10:01.440,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30073,00:10:01.460,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30074,00:10:01.480,1,7.3575,-2.1459375,5.518125,pipetting,10mixing
30075,00:10:01.500,1,7.0509375,-2.4525,6.13125,pipetting,10mixing
30076,00:10:01.520,1,4.905,-2.4525,6.13125,pipetting,10mixing
30077,00:10:01.540,1,2.4525,-3.065625,6.4378125,pipetting,10mixing
30078,00:10:01.560,1,2.4525,-3.065625,6.4378125,pipetting,10mixing
30079,00:10:01.580,1,0,-3.065625,7.970625,pipetting,10mixing
30080,00:10:01.600,1,0,-3.065625,7.970625,pipetting,10mixing
30081,00:10:01.620,1,0,-3.065625,7.970625,pipetting,10mixing
30082,00:10:01.640,1,2.4525,-2.7590625,8.2771875,pipetting,10mixing
30083,00:10:01.660,1,2.4525,-2.7590625,8.2771875,pipetting,10mixing
30084,00:10:01.680,1,2.4525,-2.7590625,8.2771875,pipetting,10mixing
30085,00:10:01.700,1,2.4525,-2.7590625,8.2771875,pipetting,10mixing
30086,00:10:01.720,1,2.4525,-2.7590625,8.2771875,pipetting,10mixing
30087,00:10:01.740,1,2.4525,-2.7590625,8.2771875,pipetting,10mixing
30088,00:10:01.760,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30089,00:10:01.780,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30090,00:10:01.800,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30091,00:10:01.820,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30092,00:10:01.840,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30093,00:10:01.860,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30094,00:10:01.880,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30095,00:10:01.900,1,0.9196875,-3.3721875,7.6640625,pipetting,10mixing
30096,00:10:01.920,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30097,00:10:01.940,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30098,00:10:01.960,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30099,00:10:01.980,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30100,00:10:02.000,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30101,00:10:02.020,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30102,00:10:02.040,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30103,00:10:02.060,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30104,00:10:02.080,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30105,00:10:02.100,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30106,00:10:02.120,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30107,00:10:02.140,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30108,00:10:02.160,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30109,00:10:02.180,1,-0.613125,-3.3721875,7.6640625,pipetting,10mixing
30110,00:10:02.200,1,-1.22625,-3.3721875,8.58375,pipetting,10mixing
30111,00:10:02.220,1,-1.22625,-3.3721875,8.58375,pipetting,10mixing
30112,00:10:02.240,1,-1.5328125,-3.67875,8.2771875,pipetting,10mixing
30113,00:10:02.260,1,-1.5328125,-3.67875,8.2771875,pipetting,10mixing
30114,00:10:02.280,1,-1.5328125,-3.67875,8.2771875,pipetting,10mixing
30115,00:10:02.300,1,-1.5328125,-3.67875,8.2771875,pipetting,10mixing
30116,00:10:02.320,1,-0.613125,-3.3721875,7.970625,pipetting,10mixing
30117,00:10:02.340,1,-0.613125,-3.67875,7.3575,pipetting,10mixing
30118,00:10:02.360,1,-1.5328125,-3.9853125,7.6640625,pipetting,10mixing
30119,00:10:02.380,1,0,-3.9853125,7.970625,pipetting,10mixing
30120,00:10:02.400,1,-0.9196875,-3.3721875,7.3575,pipetting,10mixing
30121,00:10:02.420,1,-0.9196875,-3.3721875,7.3575,pipetting,10mixing
30122,00:10:02.440,1,-0.9196875,-3.3721875,7.3575,pipetting,10mixing
30123,00:10:02.460,1,-0.9196875,-3.3721875,7.3575,pipetting,10mixing
30124,00:10:02.480,1,-0.9196875,-3.3721875,7.3575,pipetting,10mixing
30125,00:10:02.500,1,-0.9196875,-3.3721875,7.3575,pipetting,10mixing
30126,00:10:02.520,1,-0.9196875,-3.3721875,7.3575,pipetting,10mixing
30127,00:10:02.540,1,0,-3.67875,8.58375,pipetting,10mixing
30128,00:10:02.560,1,0,-3.67875,8.58375,pipetting,10mixing
30129,00:10:02.580,1,0,-3.67875,8.58375,pipetting,10mixing
30130,00:10:02.600,1,0,-3.67875,8.58375,pipetting,10mixing
30131,00:10:02.620,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30132,00:10:02.640,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30133,00:10:02.660,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30134,00:10:02.680,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30135,00:10:02.700,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30136,00:10:02.720,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30137,00:10:02.740,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30138,00:10:02.760,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30139,00:10:02.780,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30140,00:10:02.800,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30141,00:10:02.820,1,0.613125,-3.3721875,7.3575,pipetting,10mixing
30142,00:10:02.840,1,0.3065625,-3.67875,7.970625,pipetting,10mixing
30143,00:10:02.860,1,0.3065625,-3.67875,7.970625,pipetting,10mixing
30144,00:10:02.880,1,0.3065625,-3.67875,7.970625,pipetting,10mixing
30145,00:10:02.900,1,0.3065625,-3.67875,7.970625,pipetting,10mixing
30146,00:10:02.920,1,0.3065625,-3.67875,7.970625,pipetting,10mixing
30147,00:10:02.940,1,0.3065625,-3.67875,7.970625,pipetting,10mixing
30148,00:10:02.960,1,0.3065625,-3.3721875,8.2771875,pipetting,10mixing
30149,00:10:02.980,1,-0.9196875,-4.291875,8.8903125,pipetting,10mixing
30150,00:10:03.000,1,-0.9196875,-4.291875,8.8903125,pipetting,10mixing
30151,00:10:03.020,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30152,00:10:03.040,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30153,00:10:03.060,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30154,00:10:03.080,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30155,00:10:03.100,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30156,00:10:03.120,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30157,00:10:03.140,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30158,00:10:03.160,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30159,00:10:03.180,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30160,00:10:03.200,1,-0.613125,-2.7590625,8.2771875,pipetting,10mixing
30161,00:10:03.220,1,0.9196875,-2.4525,7.6640625,pipetting,10mixing
30162,00:10:03.240,1,0.9196875,-2.4525,7.6640625,pipetting,10mixing
30163,00:10:03.260,1,0.9196875,-2.4525,7.6640625,pipetting,10mixing
30164,00:10:03.280,1,0.9196875,-2.4525,7.6640625,pipetting,10mixing
30165,00:10:03.300,1,0.9196875,-2.4525,7.6640625,pipetting,10mixing
30166,00:10:03.320,1,0.9196875,-2.4525,7.6640625,pipetting,10mixing
30167,00:10:03.340,1,0.9196875,-2.4525,7.6640625,pipetting,10mixing
30168,00:10:03.360,1,2.1459375,-2.7590625,8.2771875,pipetting,10mixing
30169,00:10:03.380,1,2.1459375,-2.7590625,8.2771875,pipetting,10mixing
30170,00:10:03.400,1,2.4525,-3.3721875,7.6640625,pipetting,10mixing
30171,00:10:03.420,1,2.4525,-3.3721875,7.6640625,pipetting,10mixing
30172,00:10:03.440,1,2.4525,-3.3721875,7.6640625,pipetting,10mixing
30173,00:10:03.460,1,3.67875,-3.3721875,7.6640625,pipetting,10mixing
30174,00:10:03.480,1,3.67875,-3.3721875,7.6640625,pipetting,10mixing
30175,00:10:03.500,1,4.5984375,-2.1459375,7.3575,pipetting,10mixing
30176,00:10:03.520,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30177,00:10:03.540,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30178,00:10:03.560,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30179,00:10:03.580,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30180,00:10:03.600,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30181,00:10:03.620,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30182,00:10:03.640,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30183,00:10:03.660,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30184,00:10:03.680,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30185,00:10:03.700,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30186,00:10:03.720,1,6.4378125,-2.1459375,7.3575,pipetting,10mixing
30187,00:10:03.740,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30188,00:10:03.760,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30189,00:10:03.780,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30190,00:10:03.800,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30191,00:10:03.820,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30192,00:10:03.840,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30193,00:10:03.860,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30194,00:10:03.880,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30195,00:10:03.900,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
30196,00:10:03.920,1,5.8246875,-3.3721875,7.970625,pipetting,10mixing
